pit_duration,lap_number,driver_number,date,session_key,meeting_key
24.7,16,31,2023-06-17T20:37:45.709000+00:00,9106,1212
25.2,17,27,2023-06-17T20:37:56.490000+00:00,9106,1212
18.2,16,20,2023-06-17T20:38:03.224000+00:00,9106,1212
25.3,17,20,2023-06-17T20:39:53.988000+00:00,9106,1212
28.8,18,14,2023-06-17T20:40:19.175000+00:00,9106,1212
36.8,18,44,2023-06-17T20:41:12.487000+00:00,9106,1212
170.4,17,63,2023-06-17T20:41:39.845000+00:00,9106,1212
25.9,20,11,2023-06-17T20:41:50.111000+00:00,9106,1212
24.4,18,18,2023-06-17T20:41:55.001000+00:00,9106,1212
26.0,22,77,2023-06-17T20:44:43.311000+00:00,9106,1212
30.3,20,44,2023-06-17T20:44:46.686000+00:00,9106,1212
26.1,21,16,2023-06-17T20:44:47.905000+00:00,9106,1212
46.2,20,20,2023-06-17T20:44:56.233000+00:00,9106,1212
49.7,19,63,2023-06-17T20:45:24.888000+00:00,9106,1212
593.1,22,1,2023-06-17T20:55:03.409000+00:00,9106,1212
617.6,21,31,2023-06-17T20:55:09.315000+00:00,9106,1212
707.3,21,27,2023-06-17T20:55:16.862000+00:00,9106,1212
642.0,21,14,2023-06-17T20:55:27.096000+00:00,9106,1212
594.8,22,4,2023-06-17T20:55:35.831000+00:00,9106,1212
546.4,22,81,2023-06-17T20:55:38.409000+00:00,9106,1212
920.6,20,23,2023-06-17T20:55:42.065000+00:00,9106,1212
655.4,21,55,2023-06-17T20:55:49.533000+00:00,9106,1212
494.6,22,44,2023-06-17T20:55:56.174000+00:00,9106,1212
470.4,21,63,2023-06-17T20:56:03.518000+00:00,9106,1212
1327.8,24,55,2023-06-17T21:07:02.053000+00:00,9106,1212
1318.4,26,1,2023-06-17T21:07:08.740000+00:00,9106,1212
1291.2,25,4,2023-06-17T21:07:12.178000+00:00,9106,1212
1357.5,24,14,2023-06-17T21:07:22.849000+00:00,9106,1212
1448.0,25,27,2023-06-17T21:07:37.708000+00:00,9106,1212
1374.5,25,31,2023-06-17T21:07:46.255000+00:00,9106,1212
1216.7,25,44,2023-06-17T21:07:58.208000+00:00,9106,1212
1190.5,24,63,2023-06-17T21:08:03.661000+00:00,9106,1212
1663.3,23,23,2023-06-17T21:08:04.770000+00:00,9106,1212
23.6,1,22,2023-06-18T18:04:56.528000+00:00,9110,1212
27.5,10,10,2023-06-18T18:17:04.109000+00:00,9110,1212
24.8,11,27,2023-06-18T18:18:16.186000+00:00,9110,1212
23.7,11,18,2023-06-18T18:18:17.999000+00:00,9110,1212
24.9,11,21,2023-06-18T18:18:21.467000+00:00,9110,1212
23.6,12,1,2023-06-18T18:19:13.935000+00:00,9110,1212
24.3,12,44,2023-06-18T18:19:24.482000+00:00,9110,1212
24.0,12,14,2023-06-18T18:19:25.014000+00:00,9110,1212
24.4,12,31,2023-06-18T18:19:37.606000+00:00,9110,1212
24.8,12,81,2023-06-18T18:19:41.653000+00:00,9110,1212
25.8,12,4,2023-06-18T18:19:50.356000+00:00,9110,1212
25.0,12,23,2023-06-18T18:19:50.684000+00:00,9110,1212
24.1,12,24,2023-06-18T18:19:55.606000+00:00,9110,1212
88.9,12,63,2023-06-18T18:21:25.245000+00:00,9110,1212
23.8,27,18,2023-06-18T18:42:47.254000+00:00,9110,1212
24.2,31,27,2023-06-18T18:48:01.826000+00:00,9110,1212
27.5,32,24,2023-06-18T18:49:22.997000+00:00,9110,1212
24.1,33,10,2023-06-18T18:50:39.183000+00:00,9110,1212
27.5,34,22,2023-06-18T18:51:59.213000+00:00,9110,1212
23.5,35,4,2023-06-18T18:53:06.212000+00:00,9110,1212
24.9,35,20,2023-06-18T18:53:59.883000+00:00,9110,1212
23.6,36,31,2023-06-18T18:54:20.679000+00:00,9110,1212
24.0,36,77,2023-06-18T18:54:23.367000+00:00,9110,1212
23.2,37,11,2023-06-18T18:55:29.865000+00:00,9110,1212
23.4,37,81,2023-06-18T18:55:45.818000+00:00,9110,1212
24.1,38,55,2023-06-18T18:56:41.458000+00:00,9110,1212
24.3,39,16,2023-06-18T18:57:57.238000+00:00,9110,1212
23.7,40,44,2023-06-18T18:59:10.596000+00:00,9110,1212
23.9,41,14,2023-06-18T19:00:23.204000+00:00,9110,1212
23.9,42,1,2023-06-18T19:01:35+00:00,9110,1212
23.7,50,21,2023-06-18T19:13:54.658000+00:00,9110,1212
24.5,53,20,2023-06-18T19:17:43.092000+00:00,9110,1212
23.2,68,11,2023-06-18T19:35:21.042000+00:00,9110,1212
439.5,4,24,2023-06-30T15:13:10.252000+00:00,9112,1213
518.1,5,21,2023-06-30T15:14:32.157000+00:00,9112,1213
526.8,5,22,2023-06-30T15:14:36.220000+00:00,9112,1213
561.5,4,2,2023-06-30T15:14:39.298000+00:00,9112,1213
131.3,8,4,2023-06-30T15:18:27.669000+00:00,9112,1213
150.8,8,14,2023-06-30T15:18:37.981000+00:00,9112,1213
136.9,8,11,2023-06-30T15:19:37.417000+00:00,9112,1213
309.8,7,23,2023-06-30T15:21:07.119000+00:00,9112,1213
159.2,7,2,2023-06-30T15:21:09.166000+00:00,9112,1213
148.5,7,31,2023-06-30T15:21:15.072000+00:00,9112,1213
182.5,8,21,2023-06-30T15:21:19.384000+00:00,9112,1213
184.6,8,22,2023-06-30T15:21:29.384000+00:00,9112,1213
277.6,6,77,2023-06-30T15:21:30.572000+00:00,9112,1213
277.2,7,24,2023-06-30T15:21:35.384000+00:00,9112,1213
148.0,10,63,2023-06-30T15:21:41.556000+00:00,9112,1213
143.7,10,44,2023-06-30T15:21:47.462000+00:00,9112,1213
181.1,7,10,2023-06-30T15:21:50.009000+00:00,9112,1213
68.1,10,1,2023-06-30T15:22:05.446000+00:00,9112,1213
295.2,13,1,2023-06-30T15:31:04.280000+00:00,9112,1213
423.4,11,11,2023-06-30T15:31:09.421000+00:00,9112,1213
565.3,11,16,2023-06-30T15:31:11.249000+00:00,9112,1213
571.7,11,55,2023-06-30T15:31:12.858000+00:00,9112,1213
342.1,13,4,2023-06-30T15:31:18.639000+00:00,9112,1213
378.4,13,14,2023-06-30T15:31:25.686000+00:00,9112,1213
351.3,11,18,2023-06-30T15:31:36.436000+00:00,9112,1213
370.2,11,81,2023-06-30T15:31:40.842000+00:00,9112,1213
354.4,13,63,2023-06-30T15:31:47.639000+00:00,9112,1213
435.3,12,44,2023-06-30T15:31:55.404000+00:00,9112,1213
413.4,11,27,2023-06-30T15:32:02.810000+00:00,9112,1213
597.0,10,31,2023-06-30T15:35:17.698000+00:00,9112,1213
555.1,10,10,2023-06-30T15:35:21.823000+00:00,9112,1213
609.2,9,77,2023-06-30T15:36:10.681000+00:00,9112,1213
98.9,14,55,2023-06-30T15:37:15.352000+00:00,9112,1213
130.2,16,14,2023-06-30T15:37:43.664000+00:00,9112,1213
760.1,10,23,2023-06-30T15:37:48.148000+00:00,9112,1213
109.1,15,16,2023-06-30T15:38:28.461000+00:00,9112,1213
169.5,16,63,2023-06-30T15:38:41.288000+00:00,9112,1213
171.8,15,44,2023-06-30T15:38:45.928000+00:00,9112,1213
125.8,17,11,2023-06-30T15:42:40.987000+00:00,9112,1213
27.8,19,63,2023-06-30T15:43:00.471000+00:00,9112,1213
248.6,13,31,2023-06-30T15:43:19.861000+00:00,9112,1213
109.2,19,14,2023-06-30T15:43:25.345000+00:00,9112,1213
223.9,16,27,2023-06-30T15:43:27.173000+00:00,9112,1213
163.0,17,18,2023-06-30T15:43:33.017000+00:00,9112,1213
215.3,12,77,2023-06-30T15:43:35.642000+00:00,9112,1213
265.4,13,10,2023-06-30T15:43:46.392000+00:00,9112,1213
190.4,17,81,2023-06-30T15:43:48.611000+00:00,9112,1213
167.8,17,55,2023-06-30T15:43:50.829000+00:00,9112,1213
157.1,13,23,2023-06-30T15:44:11.251000+00:00,9112,1213
516.4,16,4,2023-06-30T15:44:17.798000+00:00,9112,1213
362.1,16,23,2023-06-30T15:54:09.396000+00:00,9112,1213
854.8,19,1,2023-06-30T15:54:44.177000+00:00,9112,1213
416.7,20,55,2023-06-30T15:54:58.427000+00:00,9112,1213
465.0,21,16,2023-06-30T15:55:02.646000+00:00,9112,1213
470.1,18,4,2023-06-30T15:55:06.255000+00:00,9112,1213
458.0,20,18,2023-06-30T15:55:13.302000+00:00,9112,1213
446.5,16,10,2023-06-30T15:55:14.989000+00:00,9112,1213
468.4,22,14,2023-06-30T15:55:21.380000+00:00,9112,1213
485.0,19,27,2023-06-30T15:55:36.348000+00:00,9112,1213
661.0,20,44,2023-06-30T15:57:41.783000+00:00,9112,1213
125.1,19,23,2023-06-30T16:00:02.937000+00:00,9112,1213
271.5,22,1,2023-06-30T16:03:01.137000+00:00,9112,1213
231.1,25,14,2023-06-30T16:03:06.387000+00:00,9112,1213
231.3,22,27,2023-06-30T16:03:08.404000+00:00,9112,1213
246.1,23,18,2023-06-30T16:03:12.684000+00:00,9112,1213
264.4,23,55,2023-06-30T16:03:15.996000+00:00,9112,1213
262.6,21,4,2023-06-30T16:03:18.637000+00:00,9112,1213
270.0,24,16,2023-06-30T16:03:22.996000+00:00,9112,1213
271.8,19,10,2023-06-30T16:03:42.839000+00:00,9112,1213
160.4,23,44,2023-06-30T16:04:05.917000+00:00,9112,1213
24.6,2,2,2023-07-01T10:01:55.701000+00:00,9282,1213
34.1,2,23,2023-07-01T10:02:13.264000+00:00,9282,1213
25.3,2,81,2023-07-01T10:02:45.154000+00:00,9282,1213
29.4,5,44,2023-07-01T10:06:26.964000+00:00,9282,1213
46.2,5,27,2023-07-01T10:06:52.136000+00:00,9282,1213
22.7,6,63,2023-07-01T10:06:56.479000+00:00,9282,1213
40.5,6,31,2023-07-01T10:07:07.479000+00:00,9282,1213
23.3,5,77,2023-07-01T10:07:12.167000+00:00,9282,1213
23.5,6,10,2023-07-01T10:07:19.776000+00:00,9282,1213
71.3,5,20,2023-07-01T10:07:22.135000+00:00,9282,1213
26.3,5,24,2023-07-01T10:07:24.354000+00:00,9282,1213
22.3,6,21,2023-07-01T10:07:30.776000+00:00,9282,1213
26.2,6,14,2023-07-01T10:07:39.697000+00:00,9282,1213
22.9,6,18,2023-07-01T10:07:50.713000+00:00,9282,1213
24.9,6,22,2023-07-01T10:08:08.338000+00:00,9282,1213
28.9,7,16,2023-07-01T10:08:27.728000+00:00,9282,1213
24.5,7,23,2023-07-01T10:09:07.665000+00:00,9282,1213
23.4,7,1,2023-07-01T10:09:25.587000+00:00,9282,1213
24.5,7,11,2023-07-01T10:09:38.868000+00:00,9282,1213
428.1,3,55,2023-07-01T10:10:19.946000+00:00,9282,1213
340.5,10,1,2023-07-01T10:19:05.112000+00:00,9282,1213
288.6,10,20,2023-07-01T10:19:06.190000+00:00,9282,1213
406.8,10,4,2023-07-01T10:19:11.299000+00:00,9282,1213
346.4,11,31,2023-07-01T10:19:15.971000+00:00,9282,1213
339.8,10,27,2023-07-01T10:19:19.533000+00:00,9282,1213
317.1,6,55,2023-07-01T10:19:22.439000+00:00,9282,1213
324.2,10,11,2023-07-01T10:19:28.002000+00:00,9282,1213
357.5,11,16,2023-07-01T10:19:31.111000+00:00,9282,1213
337.3,11,14,2023-07-01T10:19:49.424000+00:00,9282,1213
329.5,11,18,2023-07-01T10:19:58.830000+00:00,9282,1213
361.7,11,21,2023-07-01T10:20:03.814000+00:00,9282,1213
342.9,11,22,2023-07-01T10:20:10.736000+00:00,9282,1213
371.9,11,10,2023-07-01T10:20:12.205000+00:00,9282,1213
373.0,11,23,2023-07-01T10:20:20.611000+00:00,9282,1213
50.0,13,20,2023-07-01T10:23:52.311000+00:00,9282,1213
75.3,14,31,2023-07-01T10:24:21.780000+00:00,9282,1213
71.6,10,55,2023-07-01T10:25:44.716000+00:00,9282,1213
72.0,15,16,2023-07-01T10:25:46.623000+00:00,9282,1213
25.1,15,4,2023-07-01T10:26:46.700000+00:00,9282,1213
33.5,16,14,2023-07-01T10:26:49.950000+00:00,9282,1213
28.2,15,11,2023-07-01T10:26:55.966000+00:00,9282,1213
23.6,16,18,2023-07-01T10:26:57.481000+00:00,9282,1213
35.5,16,21,2023-07-01T10:27:06.059000+00:00,9282,1213
65.8,15,27,2023-07-01T10:27:06.887000+00:00,9282,1213
24.7,16,23,2023-07-01T10:27:13.809000+00:00,9282,1213
193.8,14,10,2023-07-01T10:27:14.700000+00:00,9282,1213
26.5,16,22,2023-07-01T10:27:17.043000+00:00,9282,1213
305.2,18,1,2023-07-01T10:36:03.616000+00:00,9282,1213
291.5,18,11,2023-07-01T10:36:11.756000+00:00,9282,1213
304.1,19,31,2023-07-01T10:36:16.756000+00:00,9282,1213
340.6,18,4,2023-07-01T10:36:25.365000+00:00,9282,1213
421.2,13,55,2023-07-01T10:36:34.272000+00:00,9282,1213
359.4,19,14,2023-07-01T10:36:56.849000+00:00,9282,1213
360.6,19,18,2023-07-01T10:37:02.568000+00:00,9282,1213
349.4,18,20,2023-07-01T10:37:13.974000+00:00,9282,1213
372.7,18,27,2023-07-01T10:37:16.130000+00:00,9282,1213
511.5,19,16,2023-07-01T10:39:13.238000+00:00,9282,1213
30.4,22,14,2023-07-01T10:41:15.206000+00:00,9282,1213
92.3,22,31,2023-07-01T10:41:31.221000+00:00,9282,1213
42.0,22,18,2023-07-01T10:41:34.862000+00:00,9282,1213
120.0,21,1,2023-07-01T10:41:39.971000+00:00,9282,1213
47.2,21,27,2023-07-01T10:41:43.206000+00:00,9282,1213
94.9,16,55,2023-07-01T10:41:50.377000+00:00,9282,1213
123.7,21,11,2023-07-01T10:41:52.705000+00:00,9282,1213
30.4,21,20,2023-07-01T10:41:59.252000+00:00,9282,1213
22.5,15,63,2023-07-01T14:53:08.810000+00:00,9117,1213
22.5,16,81,2023-07-01T14:54:38.731000+00:00,9117,1213
23.3,17,27,2023-07-01T14:55:31.902000+00:00,9117,1213
22.1,17,44,2023-07-01T14:55:41.230000+00:00,9117,1213
23.4,17,20,2023-07-01T14:55:50.964000+00:00,9117,1213
23.7,17,2,2023-07-01T14:56:00.042000+00:00,9117,1213
24.0,17,21,2023-07-01T14:56:02.386000+00:00,9117,1213
22.6,17,24,2023-07-01T14:56:02.933000+00:00,9117,1213
24.9,18,23,2023-07-01T14:56:57.229000+00:00,9117,1213
23.3,18,16,2023-07-01T14:56:58.385000+00:00,9117,1213
22.7,18,22,2023-07-01T14:57:08.995000+00:00,9117,1213
26.5,1,20,2023-07-02T13:04:43.005000+00:00,9118,1213
29.6,1,22,2023-07-02T13:05:01.224000+00:00,9118,1213
16.3,2,1,2023-07-02T13:06:14.582000+00:00,9118,1213
16.3,2,16,2023-07-02T13:06:16.238000+00:00,9118,1213
16.3,2,55,2023-07-02T13:06:17.863000+00:00,9118,1213
16.4,2,44,2023-07-02T13:06:20.738000+00:00,9118,1213
18.0,2,4,2023-07-02T13:06:23.691000+00:00,9118,1213
16.6,2,14,2023-07-02T13:06:25.347000+00:00,9118,1213
16.7,2,27,2023-07-02T13:06:26.707000+00:00,9118,1213
16.6,2,18,2023-07-02T13:06:28.160000+00:00,9118,1213
16.3,2,10,2023-07-02T13:06:29.488000+00:00,9118,1213
16.7,2,23,2023-07-02T13:06:31.050000+00:00,9118,1213
17.9,2,63,2023-07-02T13:06:36.097000+00:00,9118,1213
18.1,2,31,2023-07-02T13:06:37.675000+00:00,9118,1213
17.4,2,11,2023-07-02T13:06:38.706000+00:00,9118,1213
17.4,2,24,2023-07-02T13:06:40.534000+00:00,9118,1213
17.3,2,81,2023-07-02T13:06:41.269000+00:00,9118,1213
17.3,2,2,2023-07-02T13:06:42.800000+00:00,9118,1213
17.1,2,77,2023-07-02T13:06:44.597000+00:00,9118,1213
17.0,2,21,2023-07-02T13:06:45.707000+00:00,9118,1213
16.2,2,22,2023-07-02T13:06:50.097000+00:00,9118,1213
25.6,2,20,2023-07-02T13:06:57.519000+00:00,9118,1213
24.3,8,24,2023-07-02T13:14:34.839000+00:00,9118,1213
21.8,11,27,2023-07-02T13:18:03.819000+00:00,9118,1213
21.3,12,21,2023-07-02T13:19:23.521000+00:00,9118,1213
21.9,14,44,2023-07-02T13:21:33.050000+00:00,9118,1213
21.2,14,4,2023-07-02T13:21:34.425000+00:00,9118,1213
21.8,14,10,2023-07-02T13:21:42.472000+00:00,9118,1213
21.5,14,23,2023-07-02T13:21:44.846000+00:00,9118,1213
22.2,14,63,2023-07-02T13:21:46.206000+00:00,9118,1213
22.0,14,31,2023-07-02T13:21:49.221000+00:00,9118,1213
22.4,14,81,2023-07-02T13:21:50.378000+00:00,9118,1213
23.1,14,2,2023-07-02T13:21:55.831000+00:00,9118,1213
23.4,15,16,2023-07-02T13:23:00.314000+00:00,9118,1213
26.2,15,55,2023-07-02T13:23:08.314000+00:00,9118,1213
22.3,15,14,2023-07-02T13:23:11.501000+00:00,9118,1213
24.3,15,18,2023-07-02T13:23:19.298000+00:00,9118,1213
31.7,21,77,2023-07-02T13:30:59.930000+00:00,9118,1213
29.9,22,81,2023-07-02T13:32:10.351000+00:00,9118,1213
27.2,23,22,2023-07-02T13:33:18.069000+00:00,9118,1213
21.3,24,1,2023-07-02T13:33:35.443000+00:00,9118,1213
21.6,25,11,2023-07-02T13:35:09.988000+00:00,9118,1213
22.2,34,20,2023-07-02T13:46:31.476000+00:00,9118,1213
22.0,36,18,2023-07-02T13:48:33.021000+00:00,9118,1213
21.0,37,21,2023-07-02T13:50:02.972000+00:00,9118,1213
21.9,38,24,2023-07-02T13:51:11.206000+00:00,9118,1213
30.4,40,31,2023-07-02T13:53:26.781000+00:00,9118,1213
21.9,40,77,2023-07-02T13:53:44.797000+00:00,9118,1213
22.0,41,4,2023-07-02T13:54:01.562000+00:00,9118,1213
21.7,41,63,2023-07-02T13:54:19.468000+00:00,9118,1213
27.6,41,23,2023-07-02T13:54:32.593000+00:00,9118,1213
22.3,41,81,2023-07-02T13:54:59.592000+00:00,9118,1213
27.7,42,44,2023-07-02T13:55:18.873000+00:00,9118,1213
21.5,43,2,2023-07-02T13:57:02.277000+00:00,9118,1213
21.3,43,22,2023-07-02T13:57:18.496000+00:00,9118,1213
21.9,44,14,2023-07-02T13:57:37.886000+00:00,9118,1213
27.8,44,10,2023-07-02T13:57:58.776000+00:00,9118,1213
28.5,45,55,2023-07-02T13:58:39.385000+00:00,9118,1213
21.4,47,16,2023-07-02T14:00:48.336000+00:00,9118,1213
21.6,49,1,2023-07-02T14:02:53.490000+00:00,9118,1213
21.2,50,11,2023-07-02T14:04:28.879000+00:00,9118,1213
21.8,54,18,2023-07-02T14:09:50.842000+00:00,9118,1213
21.3,69,1,2023-07-02T14:26:05.356000+00:00,9118,1213
42.6,2,23,2023-07-07T11:32:32.917000+00:00,9119,1214
49.8,2,31,2023-07-07T11:33:46.995000+00:00,9119,1214
48.9,3,23,2023-07-07T11:35:05.197000+00:00,9119,1214
50.2,3,2,2023-07-07T11:35:29.212000+00:00,9119,1214
38.3,5,21,2023-07-07T11:38:34.226000+00:00,9119,1214
37.8,5,16,2023-07-07T11:38:43.241000+00:00,9119,1214
31.8,5,27,2023-07-07T11:38:54.288000+00:00,9119,1214
39.1,6,4,2023-07-07T11:39:59.709000+00:00,9119,1214
43.2,7,63,2023-07-07T11:40:44.834000+00:00,9119,1214
58.0,7,44,2023-07-07T11:41:24.130000+00:00,9119,1214
64.5,7,4,2023-07-07T11:42:51.082000+00:00,9119,1214
616.9,3,81,2023-07-07T11:44:18.972000+00:00,9119,1214
41.4,7,20,2023-07-07T11:44:40.862000+00:00,9119,1214
30.9,8,4,2023-07-07T11:45:06.987000+00:00,9119,1214
605.7,4,11,2023-07-07T11:45:38.971000+00:00,9119,1214
733.4,3,24,2023-07-07T11:47:36.454000+00:00,9119,1214
719.0,4,23,2023-07-07T11:49:04.625000+00:00,9119,1214
55.2,11,10,2023-07-07T11:50:39.249000+00:00,9119,1214
866.3,5,2,2023-07-07T11:53:16.950000+00:00,9119,1214
33.2,10,77,2023-07-07T11:53:38.981000+00:00,9119,1214
419.3,9,4,2023-07-07T11:53:48.247000+00:00,9119,1214
1190.0,3,14,2023-07-07T11:53:58.684000+00:00,9119,1214
424.8,10,18,2023-07-07T11:54:27.746000+00:00,9119,1214
514.1,9,1,2023-07-07T11:54:59.277000+00:00,9119,1214
444.7,5,81,2023-07-07T11:55:23.308000+00:00,9119,1214
558.5,10,55,2023-07-07T11:56:21.464000+00:00,9119,1214
451.6,12,63,2023-07-07T11:56:22.386000+00:00,9119,1214
468.9,11,22,2023-07-07T11:57:20.994000+00:00,9119,1214
593.3,11,21,2023-07-07T11:58:49.821000+00:00,9119,1214
557.3,12,44,2023-07-07T11:59:10.993000+00:00,9119,1214
871.9,9,27,2023-07-07T12:00:32.133000+00:00,9119,1214
644.2,11,16,2023-07-07T12:01:11.164000+00:00,9119,1214
31.6,9,2,2023-07-07T12:01:12.851000+00:00,9119,1214
36.7,13,55,2023-07-07T12:02:40.288000+00:00,9119,1214
504.1,11,77,2023-07-07T12:03:35.100000+00:00,9119,1214
1076.0,8,20,2023-07-07T12:04:08.818000+00:00,9119,1214
44.1,12,23,2023-07-07T12:04:11.896000+00:00,9119,1214
40.9,17,63,2023-07-07T12:05:16.833000+00:00,9119,1214
815.9,12,10,2023-07-07T12:05:52.629000+00:00,9119,1214
1033.9,11,31,2023-07-07T12:07:16.206000+00:00,9119,1214
59.8,13,23,2023-07-07T12:07:19.409000+00:00,9119,1214
43.5,14,16,2023-07-07T12:07:40.034000+00:00,9119,1214
30.0,16,21,2023-07-07T12:07:47.706000+00:00,9119,1214
33.8,14,23,2023-07-07T12:09:45.580000+00:00,9119,1214
38.4,11,20,2023-07-07T12:10:49.313000+00:00,9119,1214
509.9,11,24,2023-07-07T12:10:53.688000+00:00,9119,1214
624.0,13,11,2023-07-07T12:13:11.937000+00:00,9119,1214
544.3,15,44,2023-07-07T12:13:17.702000+00:00,9119,1214
438.4,12,2,2023-07-07T12:13:43.827000+00:00,9119,1214
700.4,15,4,2023-07-07T12:15:15.560000+00:00,9119,1214
395.5,18,1,2023-07-07T12:15:39.904000+00:00,9119,1214
420.1,17,22,2023-07-07T12:15:42.810000+00:00,9119,1214
635.0,15,55,2023-07-07T12:17:05.997000+00:00,9119,1214
306.9,14,81,2023-07-07T12:17:26.637000+00:00,9119,1214
376.9,13,14,2023-07-07T12:18:03.496000+00:00,9119,1214
393.7,15,23,2023-07-07T12:18:05.965000+00:00,9119,1214
358.7,17,16,2023-07-07T12:19:02.573000+00:00,9119,1214
34.5,16,11,2023-07-07T12:19:33.870000+00:00,9119,1214
503.8,20,18,2023-07-07T12:19:43.198000+00:00,9119,1214
636.5,14,27,2023-07-07T12:20:05.291000+00:00,9119,1214
289.9,16,31,2023-07-07T12:20:59.807000+00:00,9119,1214
356.4,17,10,2023-07-07T12:21:25.884000+00:00,9119,1214
342.6,14,20,2023-07-07T12:21:50.212000+00:00,9119,1214
23.0,21,1,2023-07-07T12:22:06.290000+00:00,9119,1214
582.9,16,77,2023-07-07T12:22:09.540000+00:00,9119,1214
515.2,22,63,2023-07-07T12:22:37.024000+00:00,9119,1214
515.2,21,21,2023-07-07T12:24:52.570000+00:00,9119,1214
368.6,16,24,2023-07-07T12:26:01.866000+00:00,9119,1214
41.7,23,18,2023-07-07T12:26:11.319000+00:00,9119,1214
59.4,19,23,2023-07-07T12:26:17.537000+00:00,9119,1214
336.2,21,44,2023-07-07T12:28:56.286000+00:00,9119,1214
23.0,5,23,2023-07-07T15:14:28.439000+00:00,9120,1214
40.2,6,24,2023-07-07T15:15:25.329000+00:00,9120,1214
440.0,6,14,2023-07-07T15:21:32.403000+00:00,9120,1214
484.4,6,1,2023-07-07T15:23:54.542000+00:00,9120,1214
328.4,8,18,2023-07-07T15:23:59.105000+00:00,9120,1214
387.9,7,11,2023-07-07T15:24:00.651000+00:00,9120,1214
536.3,6,63,2023-07-07T15:24:05.776000+00:00,9120,1214
264.0,8,23,2023-07-07T15:24:13.870000+00:00,9120,1214
347.0,8,2,2023-07-07T15:24:35.745000+00:00,9120,1214
